symbol,year_id,year_label,sort_order,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_assets,total_assets,debt_to_equity,equity_ratio,book_value_per_share
MARUTI,40,Sep 2024,20242,157.0,88969,158,32412,121696,29337,8303,57820,26237,121696,0.0017727711330027152,0.7323658953457797,2838.407643312102
M&M,7,Mar 2013,20134,295.0,19666,28711,27460,76131,18307,1631,6440,49752,76131,1.438354791844096,0.2621927992539176,338.3220338983051
M&M,11,Mar 2014,20144,295.0,23012,35167,29415,87889,18381,2191,8082,59234,87889,1.5088599991418887,0.265186769675386,395.03389830508473
M&M,15,Mar 2015,20154,296.0,25561,37911,30608,94376,19047,3032,10027,62270,94376,1.4661793711567468,0.2739785538696279,436.77364864864865
M&M,18,Mar 2016,20164,270.0,26222,41553,31806,99852,20585,2371,11603,65293,99852,1.5685112486788464,0.26531266274085646,490.5925925925926
M&M,21,Mar 2017,20174,311.0,29467,48762,35296,113835,20989,4279,14662,73905,113835,1.6375176304654442,0.26158914217947027,478.74598070739546
M&M,24,Mar 2018,20184,543.0,36232,55898,43696,136369,26182,4269,16018,89900,136369,1.52,0.26967272620610255,338.6279926335175
M&M,27,Mar 2019,20194,544.0,39439,70848,51057,161889,28983,4760,18268,109878,161889,1.771953080059025,0.24697786755122336,367.49080882352945
M&M,30,Mar 2020,20204,554.0,39415,82092,43655,165716,29689,6856,19210,109960,165716,2.053891766118742,0.2411897463129692,360.73104693140795
M&M,33,Mar 2021,20214,555.0,41027,80625,42762,164968,21380,7873,28778,106938,164968,1.9389399259294888,0.25206100577081614,374.6126126126126
M&M,36,Mar 2022,20224,556.0,46567,77605,47661,172388,26018,6703,30060,109607,172388,1.6468603442055896,0.2733542938023528,423.76798561151077
M&M,39,Mar 2023,20234,557.0,55809,92247,55670,204283,27140,3969,35272,137902,204283,1.6365716921548452,0.27592114860267375,505.9784560143626
M&M,41,Mar 2024,20244,557.0,65633,108647,59884,234722,28129,8039,35208,163345,234722,1.6414413053331318,0.28199316638406285,594.1651705565529
M&M,40,Sep 2024,20242,558.0,69944,116844,67934,255280,35328,4544,34411,180997,255280,1.6573146861081955,0.27617518019429643,631.7383512544803
LTIM,7,Mar 2013,20134,16.0,1323,234,756,2328,699,142,49,1438,2328,0.17475728155339806,0.5751718213058419,83.6875
LTIM,11,Mar 2014,20144,16.0,1594,110,945,2666,649,57,169,1791,2666,0.06832298136645963,0.6039009752438109,100.625
LTIM,15,Mar 2015,20154,16.0,2010,218,734,2978,683,25,104,2166,2978,0.10760118460019744,0.6803223640026864,126.625
LTIM,18,Mar 2016,20164,17.0,2108,55,958,3137,638,20,43,2437,3137,0.02588235294117647,0.677398788651578,125.0
LTIM,21,Mar 2017,20174,17.0,3127,0,1273,4417,542,1,941,2934,4417,0.0,0.7117953362010414,184.94117647058823
LTIM,24,Mar 2018,20184,17.0,3843,0,1477,5337,681,7,1264,3385,5337,0.0,0.7232527637249391,227.05882352941177
LTIM,27,Mar 2019,20194,17.0,4876,0,1770,6664,930,12,1740,3982,6664,0.0,0.7342436974789915,287.8235294117647
LTIM,30,Mar 2020,20204,17.0,5387,912,2499,8815,1920,59,2219,4617,8815,0.1687638786084382,0.6130459444129325,317.88235294117646
LTIM,33,Mar 2021,20214,18.0,7286,798,2604,10706,1906,66,3730,5004,10706,0.1092552026286966,0.6822342611619653,405.77777777777777
LTIM,36,Mar 2022,20224,30.0,14258,258,6027,20572,3473,503,6048,10548,20572,0.018057110862262037,0.6945362628815867,476.26666666666665
LTIM,39,Mar 2023,20234,30.0,16562,1541,5348,23481,3679,902,5458,13442,23481,0.09287608486017358,0.7066138580128615,553.0666666666667
LTIM,41,Mar 2024,20244,30.0,19988,2071,5456,27544,4981,551,8744,13269,27544,0.10345688880007993,0.7267644496079001,667.2666666666667
LTIM,40,Sep 2024,20242,30.0,21045,2326,5361,28761,5450,498,9664,13149,28761,0.11036773428232503,0.732763116720559,702.5
LT,7,Mar 2013,20134,16.0,1323,234,756,2328,699,142,49,1438,2328,0.17475728155339806,0.5751718213058419,167.375
LT,11,Mar 2014,20144,16.0,1594,110,945,2666,649,57,169,1791,2666,0.06832298136645963,0.6039009752438109,201.25
LT,15,Mar 2015,20154,16.0,2010,218,734,2978,683,25,104,2166,2978,0.10760118460019744,0.6803223640026864,253.25
LT,18,Mar 2016,20164,17.0,2108,55,958,3137,638,20,43,2437,3137,0.02588235294117647,0.677398788651578,250.0
LT,21,Mar 2017,20174,17.0,3127,0,1273,4417,542,1,941,2934,4417,0.0,0.7117953362010414,369.88235294117646
LT,24,Mar 2018,20184,17.0,3843,0,1477,5337,681,7,1264,3385,5337,0.0,0.7232527637249391,454.11764705882354
LT,27,Mar 2019,20194,17.0,4876,0,1770,6664,930,12,1740,3982,6664,0.0,0.7342436974789915,575.6470588235294
LT,30,Mar 2020,20204,17.0,5387,912,2499,8815,1920,59,2219,4617,8815,0.1687638786084382,0.6130459444129325,635.7647058823529
LT,33,Mar 2021,20214,18.0,7286,798,2604,10706,1906,66,3730,5004,10706,0.1092552026286966,0.6822342611619653,811.5555555555555
LT,36,Mar 2022,20224,30.0,14258,258,6027,20572,3473,503,6048,10548,20572,0.018057110862262037,0.6945362628815867,952.5333333333333
LT,39,Mar 2023,20234,30.0,16562,1541,5348,23481,3679,902,5458,13442,23481,0.09287608486017358,0.7066138580128615,1106.1333333333334
LT,41,Mar 2024,20244,30.0,19988,2071,5456,27544,4981,551,8744,13269,27544,0.10345688880007993,0.7267644496079001,1334.5333333333333
LT,40,Sep 2024,20242,30.0,21045,2326,5361,28761,5450,498,9664,13149,28761,0.11036773428232503,0.732763116720559,1405.0
LODHA,2,Mar 2011,20114,108.0,636,5596,3138,9478,991,159,376,7951,9478,7.521505376344086,0.07849757332770627,68.88888888888889
LODHA,4,Mar 2012,20124,108.0,1018,4259,3883,9268,971,112,181,8003,9268,3.782415630550622,0.12149331031506258,104.25925925925925
LODHA,15,Mar 2015,20154,108.0,3186,11852,12752,27998,2290,4,595,25008,27998,3.5980570734669097,0.11765126080434317,305.0
LODHA,18,Mar 2016,20164,108.0,3865,13835,13173,30981,1899,176,611,28295,30981,3.4822552227535866,0.12823988896420388,367.8703703703703
LODHA,21,Mar 2017,20174,113.0,3920,16183,13715,33931,1753,109,1180,30888,33931,4.012645673196132,0.11885886062892341,356.9026548672566
LODHA,24,Mar 2018,20184,396.0,4756,22616,12483,40251,2197,6,1384,36664,40251,4.3897515527950315,0.12799681995478374,130.1010101010101
LODHA,27,Mar 2019,20194,396.0,3445,25641,20382,49864,2139,6,1405,46314,49864,6.675605311116897,0.07702952029520295,96.9949494949495
LODHA,30,Mar 2020,20204,396.0,4156,18423,17717,40693,2021,6,1553,37112,40693,4.047231985940246,0.1118619910058241,114.94949494949495
LODHA,33,Mar 2021,20214,396.0,4203,18193,16516,39308,1946,6,1579,35776,39308,3.9558599695586,0.11699908415589702,116.13636363636363
LODHA,36,Mar 2022,20224,482.0,11624,11537,14763,38404,1923,0,574,35908,38404,0.9529985131339831,0.3152275804603687,251.16182572614107
LODHA,39,Mar 2023,20234,482.0,12181,9060,17399,39122,1828,0,246,37048,39122,0.7154702677090736,0.32367977097285416,262.71784232365144
LODHA,41,Mar 2024,20244,994.0,16475,7698,22031,47198,1169,4,2500,43524,47198,0.4406663232010991,0.3701216153226832,175.74446680080482
LODHA,40,Sep 2024,20242,995.0,17189,7990,21211,47385,1264,0,1460,44661,47385,0.43939727232732073,0.38375013189828006,182.7537688442211
LICI,27,Mar 2019,20194,100.0,710,269401,3157039,3427249,25194,710,2900287,501059,3427249,332.59382716049384,0.00023634115875444125,81.0
LICI,30,Mar 2020,20204,100.0,902,253414,3245419,3499834,28216,734,2976100,494784,3499834,252.90818363273453,0.00028629929305218474,100.2
LICI,33,Mar 2021,20214,100.0,6784,4,3822637,3829524,17723,148,3517445,294208,3829524,0.0005810575246949448,0.0017976124447842603,688.4
LICI,36,Mar 2022,20224,6325.0,5013,1,4242719,4254059,17770,199,3926212,309878,4254059,8.819897689186806e-05,0.002665219264706954,17.925691699604744
LICI,39,Mar 2023,20234,6325.0,39908,0,4532258,4578491,20473,331,4243008,314678,4578491,0.0,0.010097868489858339,73.09565217391304
LICI,41,Mar 2024,20244,6325.0,76422,0,5233300,5316047,20667,403,4976133,318844,5316047,0.0,0.015565513246967155,130.82529644268774
LICI,40,Sep 2024,20242,6325.0,91312,10,5621474,5719121,4197,0,5413779,301145,5719121,0.00010242018906766902,0.017072029075796788,154.36679841897234
KOTAKBANK,7,Mar 2013,20134,373.0,14894,85561,15006,115835,620,0,40907,74308,115835,5.60430994956442,0.1317995424526266,204.6514745308311
KOTAKBANK,11,Mar 2014,20144,385.0,18699,85937,17176,122197,1264,0,38791,82142,122197,4.503091595053448,0.1561740468260268,247.84415584415584
KOTAKBANK,15,Mar 2015,20154,386.0,21770,104258,22049,148464,1385,0,45589,101490,148464,4.70563278570139,0.149234831339584,286.99481865284974
KOTAKBANK,18,Mar 2016,20164,917.0,32447,179679,27761,240804,1761,0,70274,168769,240804,5.38541541781561,0.1385525157389412,181.91930207197382
KOTAKBANK,21,Mar 2017,20174,920.0,37572,205230,32465,276188,1759,0,68462,205967,276188,5.331757248259379,0.1393688357205961,209.19565217391303
KOTAKBANK,24,Mar 2018,20184,953.0,49535,249840,37392,337720,2543,0,90977,244201,337720,4.948502614482649,0.1494966244225986,264.88982161594964
KOTAKBANK,27,Mar 2019,20194,954.0,56827,291763,45626,395171,2697,0,103487,288987,395171,5.049462626122774,0.14621771334434966,302.835429769392
KOTAKBANK,30,Mar 2020,20204,957.0,65680,326477,50059,443173,2675,0,111197,329301,443173,4.899335204165854,0.1503634021025649,348.1556948798328
KOTAKBANK,33,Mar 2021,20214,991.0,83348,327110,67405,478854,2554,0,156946,319355,478854,3.878514091938486,0.17612675262188476,425.5247225025227
KOTAKBANK,36,Mar 2022,20224,992.0,95673,365747,84086,546498,2723,0,164529,379245,546498,3.783654890601562,0.17688079370830267,487.2227822580645
KOTAKBANK,39,Mar 2023,20234,993.0,110821,418807,89809,620430,3075,0,195338,422017,620430,3.745568533457349,0.18022016988217848,563.0110775427996
KOTAKBANK,41,Mar 2024,20244,994.0,128978,520374,117321,767667,3510,0,246446,517711,767667,4.003739266919029,0.16930778579774824,653.7826961770623
JSWSTEEL,7,Mar 2013,20134,284.0,16781,21625,18823,57513,34717,5898,1750,15148,57513,1.2672135950776442,0.29671552518561023,60.08802816901409
JSWSTEEL,11,Mar 2014,20144,303.0,20871,35527,20939,77640,47046,9400,663,20531,77640,1.6778596391801266,0.27272024729520866,69.88118811881188
JSWSTEEL,15,Mar 2015,20154,303.0,21987,38754,24610,85654,52176,8265,599,24613,85654,1.7386271870794079,0.2602330305648306,73.56435643564356
JSWSTEEL,18,Mar 2016,20164,301.0,18665,42204,20737,81907,56140,7271,1195,17302,81907,2.225245175577349,0.23155530052376475,63.009966777408636
JSWSTEEL,21,Mar 2017,20174,301.0,22346,43334,22024,88005,58730,4363,1366,23546,88005,1.9134543206605732,0.2573376512698142,75.23920265780731
JSWSTEEL,24,Mar 2018,20184,302.0,27696,39393,24579,91970,57848,5950,1469,26703,91970,1.4069933566683335,0.3044253560943786,92.70860927152317
JSWSTEEL,27,Mar 2019,20194,301.0,34494,47396,32606,114797,62644,11889,1894,38370,114797,1.3621497341572064,0.3031002552331507,115.59800664451828
JSWSTEEL,30,Mar 2020,20204,301.0,36298,61423,33798,131820,62085,27191,1259,41285,131820,1.678269898084647,0.27764375663783947,121.59136212624584
JSWSTEEL,33,Mar 2021,20214,302.0,46462,62392,39161,148317,64917,32566,8581,42253,148317,1.3341886921563595,0.3152976395153624,154.8476821192053
JSWSTEEL,36,Mar 2022,20224,301.0,66996,72237,56951,196485,99880,16905,4940,74760,196485,1.0734059467732588,0.34250451688424055,223.578073089701
JSWSTEEL,39,Mar 2023,20234,301.0,65394,80853,63991,210539,104452,22166,4806,79115,210539,1.2307329324910572,0.3120324500448848,218.25581395348837
JSWSTEEL,41,Mar 2024,20244,305.0,77364,87984,62245,227898,112461,29676,7246,78515,227898,1.1328071688833383,0.34080597460267315,254.65245901639344
JSWSTEEL,40,Sep 2024,20242,305.0,79361,95258,58244,233168,114294,29555,10740,78579,233168,1.1957171189717068,0.34166781033417964,261.2
JSWENERGY,7,Mar 2013,20134,1640.0,4564,10377,3798,20378,13925,977,955,4521,20378,1.6726305609284333,0.3044459711453528,37.829268292682926
JSWENERGY,11,Mar 2014,20144,1640.0,4931,10106,2567,19244,13635,615,888,4107,19244,1.5379698676000608,0.3414570775306589,40.06707317073171
JSWENERGY,15,Mar 2015,20154,1640.0,5878,9294,2608,19420,13191,454,1619,4157,19420,1.2362330407023145,0.3871266735324408,45.84146341463415
JSWENERGY,18,Mar 2016,20164,1627.0,8077,14862,3973,28539,20298,321,1012,6908,28539,1.5315333882934872,0.34002592942990295,59.64351567301783
JSWENERGY,21,Mar 2017,20174,1628.0,8741,14349,3672,28389,19491,531,1579,6789,28389,1.3838364355289807,0.36524710275106553,63.691646191646186
JSWENERGY,24,Mar 2018,20184,1640.0,9470,11883,3728,26721,18877,294,2415,5135,26721,1.0695769576957697,0.415777852625276,67.7439024390244
JSWENERGY,27,Mar 2019,20194,1641.0,10181,10555,3549,25926,17825,400,2451,5251,25926,0.8928269328370834,0.45599012574249786,72.04143814747106
JSWENERGY,30,Mar 2020,20204,1642.0,10004,9840,3445,24931,16713,391,1854,5974,24931,0.844925296239052,0.467129276803979,70.92570036540805
JSWENERGY,33,Mar 2021,20214,1642.0,12865,8371,3328,26207,15637,473,4052,6045,26207,0.5770317777624595,0.5535543938642348,88.3495736906212
JSWENERGY,36,Mar 2022,20224,1640.0,15775,8943,4157,30514,14831,2091,6623,6970,30514,0.5135228251507321,0.5707216359703743,106.1890243902439
JSWENERGY,39,Mar 2023,20234,1641.0,16988,25051,4737,48417,25020,4788,6033,12576,48417,1.3447313328681088,0.38476155069500384,113.52224253503961
JSWENERGY,41,Mar 2024,20244,1641.0,19191,31573,5362,57767,28946,10285,7035,11501,57767,1.5156009984639016,0.36062111586199735,126.94698354661791
JSWENERGY,40,Sep 2024,20242,1745.0,26226,30853,6108,64932,31573,10410,10101,12847,64932,1.1030352865467805,0.430773732520175,160.2922636103152
JIOFIN,39,Mar 2023,20234,2.0,114118,743,66,114930,158,38,108141,6593,114930,0.006510690501226779,0.9929522317932654,570600.0
JIOFIN,41,Mar 2024,20244,6353.0,132794,0,5715,144863,172,3,133292,11395,144863,0.0,0.9605420293656766,219.02565716984103
JIOFIN,40,Sep 2024,20242,6353.0,130791,0,7078,144222,171,0,137439,6613,144222,0.0,0.9509228827779396,215.87281599244454
JINDALSTEL,7,Mar 2013,20134,93.0,21159,24618,11202,57073,19429,19230,809,17605,57073,1.1583850931677018,0.3723652164771433,228.51612903225808
JINDALSTEL,11,Mar 2014,20144,91.0,22519,36368,9935,68913,34989,17811,342,15771,68913,1.6084918177797434,0.32809484422387647,248.46153846153845
JINDALSTEL,15,Mar 2015,20154,91.0,20951,45501,8994,75537,46643,9073,1785,18035,75537,2.162389506700884,0.2785654712260217,231.23076923076923
JINDALSTEL,18,Mar 2016,20164,91.0,32345,46797,13166,92398,65038,11827,392,15142,92398,1.4427487976322604,0.3510465594493387,356.43956043956047
JINDALSTEL,21,Mar 2017,20174,92.0,29959,45850,14674,90575,65932,9716,368,14559,90575,1.5257395760540415,0.3317802925752139,326.64130434782606
JINDALSTEL,24,Mar 2018,20184,97.0,30288,42962,15884,89230,68450,4978,146,15657,89230,1.413921342767813,0.34052448728006274,313.2474226804124
JINDALSTEL,27,Mar 2019,20194,97.0,31988,39559,17357,89001,69039,4027,150,15784,89001,1.2329437431821724,0.3605015673981191,330.77319587628864
JINDALSTEL,30,Mar 2020,20204,102.0,32035,36824,20780,89742,69381,3126,181,17055,89742,1.1458443538600367,0.3581043435626574,315.0686274509804
JINDALSTEL,33,Mar 2021,20214,102.0,31713,29910,16116,77840,54349,1712,1156,20624,77840,0.9401225836869401,0.4087230215827338,311.9117647058824
JINDALSTEL,36,Mar 2022,20224,101.0,35524,13502,27517,76644,45488,2538,470,28147,76644,0.37900350877192984,0.46481133552528575,352.7227722772277
JINDALSTEL,39,Mar 2023,20234,100.0,38606,13046,17674,69427,43542,7870,907,17108,69427,0.3370536867669095,0.5575064456191395,387.06
JINDALSTEL,41,Mar 2024,20244,100.0,44216,16472,17888,78676,48384,9611,819,19862,78676,0.3716941962270963,0.5632721541512024,443.16
JINDALSTEL,40,Sep 2024,20242,101.0,47240,17266,18163,82771,49332,12418,863,20158,82771,0.3647155742379755,0.5719515289171329,468.7227722772277
PFC,7,Mar 2013,20134,1320.0,22360,139473,6178,169330,75,0,27,169229,169330,5.889907094594594,0.13984527254473514,179.3939393939394
PFC,11,Mar 2014,20144,1320.0,26202,159215,7582,194320,72,1,27,194220,194320,5.785008356950803,0.14163235899547139,208.5
PFC,15,Mar 2015,20154,1320.0,31091,187795,8705,228912,102,2,528,228280,228912,5.794174817191694,0.1415871601314042,245.53787878787878
PFC,18,Mar 2016,20164,1320.0,34708,200660,10531,247220,198,47,2230,244745,247220,5.569557011213501,0.14573254591052504,272.93939393939394
PFC,21,Mar 2017,20174,2640.0,34205,202993,19700,259537,296,105,3145,255990,259537,5.5093771203691135,0.1419643441975518,139.56439393939394
PFC,24,Mar 2018,20184,2640.0,37194,441151,41546,522531,161,129,5493,516749,522531,11.074735150876135,0.07623279767133433,150.88636363636363
PFC,27,Mar 2019,20194,2640.0,44481,539488,42260,628869,196,199,4604,623871,628869,11.448993017975,0.07492975484560377,178.48863636363637
PFC,30,Mar 2020,20204,2640.0,46760,596561,48560,694521,238,288,4404,689590,694521,12.076133603238866,0.07112815883177039,187.12121212121212
PFC,33,Mar 2021,20214,2640.0,58127,659682,55257,775707,341,336,3499,771530,775707,10.855925090921058,0.07833756817973797,230.1780303030303
PFC,36,Mar 2022,20224,2640.0,69036,660476,58848,791000,719,53,3774,786454,791000,9.214744126346336,0.09061441213653602,271.5
PFC,39,Mar 2023,20234,2640.0,81518,751158,60796,896112,782,22,5973,889334,896112,8.925568573397657,0.0939145999607192,318.780303030303
PFC,41,Mar 2024,20244,3300.0,97847,861961,75770,1038877,764,39,10971,1027102,1038877,8.521864217426122,0.0973618628576819,306.5060606060606
PFC,40,Sep 2024,20242,3300.0,106746,910447,82868,1103361,763,53,13219,1089326,1103361,8.273331152427167,0.09973707607936115,333.4727272727273
PIDILITIND,7,Mar 2013,20134,51.0,1600,111,853,2616,646,428,294,1248,2616,0.06723198061780739,0.6311162079510704,32.372549019607845
PIDILITIND,11,Mar 2014,20144,51.0,1901,46,930,2928,729,458,260,1481,2928,0.0235655737704918,0.6666666666666666,38.27450980392157
PIDILITIND,15,Mar 2015,20154,51.0,2219,58,986,3315,978,462,370,1505,3315,0.02555066079295154,0.6847662141779789,44.509803921568626
PIDILITIND,18,Mar 2016,20164,51.0,2587,80,996,3714,1137,158,706,1713,3714,0.030326004548900682,0.7102854065697362,51.72549019607843
PIDILITIND,21,Mar 2017,20174,51.0,3420,98,1202,4770,1275,148,1443,1904,4770,0.028233938346297897,0.7276729559748427,68.05882352941177
PIDILITIND,24,Mar 2018,20184,51.0,3523,125,1500,5199,1342,228,1246,2383,5199,0.03497481813094572,0.6874398922869782,70.07843137254902
PIDILITIND,27,Mar 2019,20194,51.0,4097,113,1643,5904,1448,242,1548,2666,5904,0.027242044358727097,0.7025745257452575,81.33333333333333
PIDILITIND,30,Mar 2020,20204,51.0,4405,288,1779,6523,1807,259,1186,3270,6523,0.06463195691202872,0.6831212632224437,87.37254901960785
PIDILITIND,33,Mar 2021,20214,51.0,5542,331,2890,8814,4418,294,516,3586,8814,0.059181119256213124,0.6345586566825505,109.66666666666667
PIDILITIND,36,Mar 2022,20224,51.0,6353,416,2675,9494,4703,225,459,4107,9494,0.06495940037476577,0.6745312829155256,125.56862745098039
PIDILITIND,39,Mar 2023,20234,51.0,7161,391,2902,10505,4914,406,881,4304,10505,0.05421519689406545,0.6865302237029985,141.41176470588235
PIDILITIND,41,Mar 2024,20244,51.0,8356,382,3286,12076,5451,148,2235,4242,12076,0.045438325205186154,0.6961742298774428,164.84313725490196
PIDILITIND,40,Sep 2024,20242,51.0,8664,379,3662,12755,5499,161,2546,4550,12755,0.04348823866896156,0.6832614660917288,170.88235294117646
PNB,7,Mar 2013,20134,50.0,568,6695,342,7655,14,4,777,6860,7655,10.833333333333334,0.08073154800783801,24.72
PNB,11,Mar 2014,20144,66.0,868,10108,498,11540,26,3,645,10865,11540,10.822269807280515,0.08093587521663778,28.303030303030305
PNB,15,Mar 2015,20154,104.0,1475,16481,976,19035,40,18,1586,17392,19035,10.437618746041798,0.0829524560021014,30.365384615384617
PNB,18,Mar 2016,20164,127.0,2019,26014,1511,29671,58,4,1622,27987,29671,12.122087604846225,0.07232651410468134,33.79527559055118
PNB,21,Mar 2017,20174,166.0,5412,35497,1885,42960,58,2,3280,39620,42960,6.3637504481893155,0.12984171322160148,67.20481927710843
PNB,24,Mar 2018,20184,167.0,6402,53777,2673,63018,255,10,2413,60340,63018,8.186481960724615,0.10424005839601384,78.67065868263474
PNB,27,Mar 2019,20194,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,9.664963012777404,0.08877611940298508,89.04191616766467
PNB,30,Mar 2020,20204,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,8.523467975336604,0.100755635570657,94.60714285714286
PNB,33,Mar 2021,20214,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,6.69831961204466,0.12430431917906158,105.55952380952381
PNB,36,Mar 2022,20224,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,5.403632282420161,0.14929397249006077,115.98816568047337
PNB,39,Mar 2023,20234,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,4.895553729571807,0.16395479380285907,129.62130177514794
PNB,41,Mar 2024,20244,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,3.684256345007701,0.20633955589946248,114.86923076923077
POWERGRID,7,Mar 2013,20134,4630.0,21773,69233,17748,113384,62568,35265,586,14964,113384,2.6221641480134834,0.23286354335708742,57.025917926565874
POWERGRID,11,Mar 2014,20144,5232.0,29466,84220,22562,141480,74252,50069,423,16736,141480,2.427229235114416,0.2452502120441052,66.31880733944953
POWERGRID,15,Mar 2015,20154,5232.0,33207,96243,26102,160784,91191,53681,220,15693,160784,2.503785218137829,0.23907229575082098,73.4690366972477
POWERGRID,18,Mar 2016,20164,5232.0,38738,108545,26797,179312,115094,45611,919,17688,179312,2.468614964748692,0.24521504416882306,84.04051987767583
POWERGRID,21,Mar 2017,20174,5232.0,44634,118988,26809,195662,137678,38264,1165,18555,195662,2.386154895118919,0.25485786713822817,95.30963302752292
POWERGRID,24,Mar 2018,20184,5232.0,49194,131503,39425,225354,156198,37669,1224,30264,225354,2.416179767023114,0.24151335232567428,104.02522935779815
POWERGRID,27,Mar 2019,20194,5232.0,53857,146376,41916,247380,172740,37631,1296,35713,247380,2.477212340706392,0.23885924488640958,112.93769113149847
POWERGRID,30,Mar 2020,20204,5232.0,59464,148270,43706,256671,181112,35177,1431,38951,256671,2.2917954742178805,0.2520580821362756,123.65443425076451
POWERGRID,33,Mar 2021,20214,5232.0,64704,143232,42539,255708,183726,24838,1486,45659,255708,2.0480439258750858,0.2734994603219297,133.66972477064218
POWERGRID,36,Mar 2022,20224,6975.0,69272,134696,40008,250950,191773,12854,3788,42536,250950,1.7665744226002336,0.3038334329547719,109.31469534050179
POWERGRID,39,Mar 2023,20234,6975.0,76051,128584,40615,252225,185437,13772,3489,49527,252225,1.5487196781731023,0.32917434830012887,119.0336917562724
POWERGRID,41,Mar 2024,20244,9301.0,77845,123516,40168,250829,177761,18197,4163,50708,250829,1.4173456039290386,0.3474319157673156,93.69530158047522
POWERGRID,40,Sep 2024,20242,9301.0,82760,122568,40668,255297,174178,23767,3410,53941,255297,1.331378107993613,0.36060353235643194,98.97967960434362
RECLTD,7,Mar 2013,20134,987.0,16543,107762,5277,130570,72,9,638,129851,130570,6.147290359383914,0.13425748640575935,177.60891590678824
RECLTD,11,Mar 2014,20144,987.0,19816,126173,5968,152944,73,10,1690,151170,152944,6.065134836321684,0.13601710429961292,210.77001013171224
RECLTD,15,Mar 2015,20154,987.0,24085,150979,7404,183456,110,10,1596,181740,183456,6.021817166560306,0.1366649223792081,254.0222897669706
RECLTD,18,Mar 2016,20164,987.0,27906,169212,8840,206945,254,78,2352,204261,206945,5.856505035821825,0.13961680639783516,292.7355623100304
RECLTD,21,Mar 2017,20174,1975.0,31696,167852,8723,210245,355,166,2617,207108,210245,4.9850613287398655,0.16015125211063283,170.4860759493671
RECLTD,24,Mar 2018,20184,1975.0,30613,204367,5416,242370,132,129,2948,239162,242370,6.271234810359641,0.13445558443701777,165.00253164556963
RECLTD,27,Mar 2019,20194,1975.0,32571,244249,19659,298454,165,199,2463,295627,298454,7.0702541538817805,0.11574983079469534,174.91645569620252
RECLTD,30,Mar 2020,20204,1975.0,33422,286289,25345,347030,166,288,2386,344190,347030,8.087945306099387,0.10199982710428493,179.2253164556962
RECLTD,33,Mar 2021,20214,1975.0,41789,329723,27380,400867,267,336,1981,398282,400867,7.534114797550498,0.10917336672761789,221.58987341772152
RECLTD,36,Mar 2022,20224,1975.0,49339,333043,26503,410860,628,6,2190,408035,410860,6.490295046186226,0.12489412451930097,259.81772151898736
RECLTD,39,Mar 2023,20234,2633.0,55487,380790,26592,465503,641,3,3170,461689,465503,6.551789401238816,0.12485418998373803,220.7368021268515
RECLTD,41,Mar 2024,20244,2633.0,66717,445568,33273,548191,632,24,5352,542184,548191,6.4249170872386445,0.12650700212152333,263.3877706038739
RECLTD,40,Sep 2024,20242,2633.0,70877,483617,38100,595227,622,49,6790,587766,595227,6.578928037001768,0.12349910202326171,279.18723889099886
RELIANCE,7,Mar 2013,20134,2936.0,179119,107219,73083,362357,133487,49952,42848,136070,362357,0.5889374090247452,0.5024188852430062,620.0783378746594
RELIANCE,11,Mar 2014,20144,2940.0,195747,138761,91395,428843,141417,91494,60602,135330,428843,0.698389929889726,0.4633094162665591,675.8061224489796
RELIANCE,15,Mar 2015,20154,2943.0,215556,168251,117736,504486,156458,166462,76451,105115,504486,0.7700309841234971,0.4331121180766166,742.4362895005097
RELIANCE,18,Mar 2016,20164,2948.0,228608,194714,172727,598997,184910,228697,84015,101375,598997,0.8408937794745116,0.3865728876772338,785.4681139755767
RELIANCE,21,Mar 2017,20174,2959.0,260750,217475,225618,706802,198526,324837,82899,100540,706802,0.8246779594173881,0.37310166071969236,891.2098681987159
RELIANCE,24,Mar 2018,20184,5922.0,287584,239843,277924,811273,403885,187022,82862,137504,811273,0.8171655775350418,0.36178450410650914,495.61972306653155
RELIANCE,27,Mar 2019,20194,5926.0,381186,307714,302804,997630,398374,179463,235635,184158,997630,0.7948965674016822,0.3880316349748905,653.2433344583193
RELIANCE,30,Mar 2020,20204,6339.0,442827,355133,358716,1163015,532658,109106,276767,244484,1163015,0.7906497820404929,0.3862082604265637,708.5754850922859
RELIANCE,33,Mar 2021,20214,6445.0,693727,278962,340931,1320065,541258,125953,364828,288026,1320065,0.398419245556806,0.5304072147962411,1086.3801396431343
RELIANCE,36,Mar 2022,20224,6765.0,772720,319158,399979,1498622,627798,172506,394264,304054,1498622,0.40944726325715053,0.520134496891144,1152.2320768662232
RELIANCE,39,Mar 2023,20234,6766.0,709106,451664,438346,1605882,724805,293752,235560,351765,1605882,0.6309284341334763,0.44578119687498835,1058.043156961277
RELIANCE,41,Mar 2024,20244,6766.0,786715,458991,502576,1755048,779985,338855,225672,410536,1755048,0.5784524141094746,0.4521135604268373,1172.747561336092
